"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","LTINT","TOT","PC_PA","Q","2021-Q1",6.527452,
"IDN","LTINT","TOT","PC_PA","Q","2021-Q2",6.459738,
"IDN","LTINT","TOT","PC_PA","Q","2021-Q3",6.208554,
"IDN","LTINT","TOT","PC_PA","Q","2021-Q4",6.256059,
"IDN","LTINT","TOT","PC_PA","Q","2022-Q1",6.542326,
"IDN","LTINT","TOT","PC_PA","Q","2022-Q2",7.061879,
"IDN","LTINT","TOT","PC_PA","Q","2022-Q3",7.186409,
"IDN","LTINT","TOT","PC_PA","Q","2022-Q4",7.1,
"IDN","LTINT","TOT","PC_PA","Q","2023-Q1",6.773334,
"IDN","LTINT","TOT","PC_PA","Q","2023-Q2",6.343333,
"BRA","LTINT","TOT","PC_PA","Q","2000-Q1",12,
"BRA","LTINT","TOT","PC_PA","Q","2000-Q2",11,
"BRA","LTINT","TOT","PC_PA","Q","2000-Q3",10.25,
"BRA","LTINT","TOT","PC_PA","Q","2000-Q4",9.75,
"BRA","LTINT","TOT","PC_PA","Q","2001-Q1",9.25,
"BRA","LTINT","TOT","PC_PA","Q","2001-Q2",9.25,
"BRA","LTINT","TOT","PC_PA","Q","2001-Q3",9.5,
"BRA","LTINT","TOT","PC_PA","Q","2001-Q4",10,
"BRA","LTINT","TOT","PC_PA","Q","2002-Q1",10,
"BRA","LTINT","TOT","PC_PA","Q","2002-Q2",9.5,
"BRA","LTINT","TOT","PC_PA","Q","2002-Q3",10,
"BRA","LTINT","TOT","PC_PA","Q","2002-Q4",10,
"BRA","LTINT","TOT","PC_PA","Q","2003-Q1",11,
"BRA","LTINT","TOT","PC_PA","Q","2003-Q2",12,
"BRA","LTINT","TOT","PC_PA","Q","2003-Q3",12,
"BRA","LTINT","TOT","PC_PA","Q","2003-Q4",11,
"BRA","LTINT","TOT","PC_PA","Q","2004-Q1",10,
"BRA","LTINT","TOT","PC_PA","Q","2004-Q2",9.75,
"BRA","LTINT","TOT","PC_PA","Q","2004-Q3",9.75,
"BRA","LTINT","TOT","PC_PA","Q","2004-Q4",9.75,
"BRA","LTINT","TOT","PC_PA","Q","2005-Q1",9.75,
"BRA","LTINT","TOT","PC_PA","Q","2005-Q2",9.75,
"BRA","LTINT","TOT","PC_PA","Q","2005-Q3",9.75,
"BRA","LTINT","TOT","PC_PA","Q","2005-Q4",9.75,
"BRA","LTINT","TOT","PC_PA","Q","2006-Q1",9,
"BRA","LTINT","TOT","PC_PA","Q","2006-Q2",8.15,
"BRA","LTINT","TOT","PC_PA","Q","2006-Q3",7.5,
"BRA","LTINT","TOT","PC_PA","Q","2006-Q4",6.85,
"BRA","LTINT","TOT","PC_PA","Q","2007-Q1",6.5,
"BRA","LTINT","TOT","PC_PA","Q","2007-Q2",6.5,
"BRA","LTINT","TOT","PC_PA","Q","2007-Q3",6.25,
"BRA","LTINT","TOT","PC_PA","Q","2007-Q4",6.25,
"BRA","LTINT","TOT","PC_PA","Q","2008-Q1",6.25,
"BRA","LTINT","TOT","PC_PA","Q","2008-Q2",6.25,
"BRA","LTINT","TOT","PC_PA","Q","2008-Q3",6.25,
"BRA","LTINT","TOT","PC_PA","Q","2008-Q4",6.25,
"BRA","LTINT","TOT","PC_PA","Q","2009-Q1",6.25,
"BRA","LTINT","TOT","PC_PA","Q","2009-Q2",6.25,
"BRA","LTINT","TOT","PC_PA","Q","2009-Q3",6,
"BRA","LTINT","TOT","PC_PA","Q","2009-Q4",6,
"BRA","LTINT","TOT","PC_PA","Q","2010-Q1",6,
"BRA","LTINT","TOT","PC_PA","Q","2010-Q2",6,
"BRA","LTINT","TOT","PC_PA","Q","2010-Q3",6,
"BRA","LTINT","TOT","PC_PA","Q","2010-Q4",6,
"BRA","LTINT","TOT","PC_PA","Q","2011-Q1",6,
"BRA","LTINT","TOT","PC_PA","Q","2011-Q2",6,
"BRA","LTINT","TOT","PC_PA","Q","2011-Q3",6,
"BRA","LTINT","TOT","PC_PA","Q","2011-Q4",6,
"BRA","LTINT","TOT","PC_PA","Q","2012-Q1",6,
"BRA","LTINT","TOT","PC_PA","Q","2012-Q2",6,
"BRA","LTINT","TOT","PC_PA","Q","2012-Q3",5.5,
"BRA","LTINT","TOT","PC_PA","Q","2012-Q4",5.5,
"BRA","LTINT","TOT","PC_PA","Q","2013-Q1",5,
"BRA","LTINT","TOT","PC_PA","Q","2013-Q2",5,
"BRA","LTINT","TOT","PC_PA","Q","2013-Q3",5,
"BRA","LTINT","TOT","PC_PA","Q","2013-Q4",5,
"BRA","LTINT","TOT","PC_PA","Q","2014-Q1",5,
"BRA","LTINT","TOT","PC_PA","Q","2014-Q2",5,
"BRA","LTINT","TOT","PC_PA","Q","2014-Q3",5,
"BRA","LTINT","TOT","PC_PA","Q","2014-Q4",5,
"BRA","LTINT","TOT","PC_PA","Q","2015-Q1",5.5,
"BRA","LTINT","TOT","PC_PA","Q","2015-Q2",6,
"BRA","LTINT","TOT","PC_PA","Q","2015-Q3",6.5,
"BRA","LTINT","TOT","PC_PA","Q","2015-Q4",7,
"BRA","LTINT","TOT","PC_PA","Q","2016-Q1",7.5,
"BRA","LTINT","TOT","PC_PA","Q","2016-Q2",7.5,
"BRA","LTINT","TOT","PC_PA","Q","2016-Q3",7.5,
"BRA","LTINT","TOT","PC_PA","Q","2016-Q4",7.5,
"BRA","LTINT","TOT","PC_PA","Q","2017-Q1",7.5,
"BRA","LTINT","TOT","PC_PA","Q","2017-Q2",7,
"BRA","LTINT","TOT","PC_PA","Q","2017-Q3",7,
"BRA","LTINT","TOT","PC_PA","Q","2017-Q4",7,
"BRA","LTINT","TOT","PC_PA","Q","2018-Q1",6.75,
"BRA","LTINT","TOT","PC_PA","Q","2018-Q2",6.6,
"BRA","LTINT","TOT","PC_PA","Q","2018-Q3",6.56,
"BRA","LTINT","TOT","PC_PA","Q","2018-Q4",6.98,
"BRA","LTINT","TOT","PC_PA","Q","2019-Q1",7.03,
"BRA","LTINT","TOT","PC_PA","Q","2019-Q2",6.26,
"BRA","LTINT","TOT","PC_PA","Q","2019-Q3",5.95,
"BRA","LTINT","TOT","PC_PA","Q","2019-Q4",5.57,
"BRA","LTINT","TOT","PC_PA","Q","2020-Q1",5.09,
"BRA","LTINT","TOT","PC_PA","Q","2020-Q2",4.94,
"BRA","LTINT","TOT","PC_PA","Q","2020-Q3",4.91,
"BRA","LTINT","TOT","PC_PA","Q","2020-Q4",4.55,
"BRA","LTINT","TOT","PC_PA","Q","2021-Q1",4.39,
"BRA","LTINT","TOT","PC_PA","Q","2021-Q2",4.61,
"BRA","LTINT","TOT","PC_PA","Q","2021-Q3",4.88,
"BRA","LTINT","TOT","PC_PA","Q","2021-Q4",5.32,
"BRA","LTINT","TOT","PC_PA","Q","2022-Q1",6.08,
"BRA","LTINT","TOT","PC_PA","Q","2022-Q2",6.82,
"BRA","LTINT","TOT","PC_PA","Q","2022-Q3",7.01,
"BRA","LTINT","TOT","PC_PA","Q","2022-Q4",7.2,
"BRA","LTINT","TOT","PC_PA","Q","2023-Q1",7.37,
"BRA","LTINT","TOT","PC_PA","Q","2023-Q2",7.28,
"BRA","LTINT","TOT","PC_PA","Q","2023-Q3",7,
"CHN","LTINT","TOT","PC_PA","Q","2014-Q1",4.476634,
"CHN","LTINT","TOT","PC_PA","Q","2014-Q2",4.144267,
"CHN","LTINT","TOT","PC_PA","Q","2014-Q3",4.161334,
"CHN","LTINT","TOT","PC_PA","Q","2014-Q4",3.634233,
"CHN","LTINT","TOT","PC_PA","Q","2015-Q1",3.5017,
"CHN","LTINT","TOT","PC_PA","Q","2015-Q2",3.514433,
"CHN","LTINT","TOT","PC_PA","Q","2015-Q3",3.345533,
"CHN","LTINT","TOT","PC_PA","Q","2015-Q4",2.973867,
"CHN","LTINT","TOT","PC_PA","Q","2016-Q1",2.844667,
"CHN","LTINT","TOT","PC_PA","Q","2016-Q2",2.905833,
"CHN","LTINT","TOT","PC_PA","Q","2016-Q3",2.748367,
"CHN","LTINT","TOT","PC_PA","Q","2016-Q4",2.9014,
"CHN","LTINT","TOT","PC_PA","Q","2017-Q1",3.306667,
"CHN","LTINT","TOT","PC_PA","Q","2017-Q2",3.55,
"CHN","LTINT","TOT","PC_PA","Q","2017-Q3",3.623333,
"CHN","LTINT","TOT","PC_PA","Q","2017-Q4",3.886667,
"CHN","LTINT","TOT","PC_PA","Q","2018-Q1",3.823333,
"CHN","LTINT","TOT","PC_PA","Q","2018-Q2",3.57,
"CHN","LTINT","TOT","PC_PA","Q","2018-Q3",3.556667,
"CHN","LTINT","TOT","PC_PA","Q","2018-Q4",3.366667,
"CHN","LTINT","TOT","PC_PA","Q","2019-Q1",3.115033,
"CHN","LTINT","TOT","PC_PA","Q","2019-Q2",3.2958,
"CHN","LTINT","TOT","PC_PA","Q","2019-Q3",3.117867,
"CHN","LTINT","TOT","PC_PA","Q","2019-Q4",3.1965,
"CHN","LTINT","TOT","PC_PA","Q","2020-Q1",2.773567,
"CHN","LTINT","TOT","PC_PA","Q","2020-Q2",2.688767,
"CHN","LTINT","TOT","PC_PA","Q","2020-Q3",3.0441,
"CHN","LTINT","TOT","PC_PA","Q","2020-Q4",3.1913,
"CHN","LTINT","TOT","PC_PA","Q","2021-Q1",3.2157,
"CHN","LTINT","TOT","PC_PA","Q","2021-Q2",3.0956,
"CHN","LTINT","TOT","PC_PA","Q","2021-Q3",2.852967,
"CHN","LTINT","TOT","PC_PA","Q","2021-Q4",2.857867,
"CHN","LTINT","TOT","PC_PA","Q","2022-Q1",2.754167,
"CHN","LTINT","TOT","PC_PA","Q","2022-Q2",2.800567,
"CHN","LTINT","TOT","PC_PA","Q","2022-Q3",2.712,
"CHN","LTINT","TOT","PC_PA","Q","2022-Q4",2.79,
"CHN","LTINT","TOT","PC_PA","Q","2023-Q1",2.883333,
"CHN","LTINT","TOT","PC_PA","Q","2023-Q2",2.703333,
